g006369.m1_yHMPu5000035270_wickerhamomyces_chambardii_180604.haplomerger2.final	g006369.m1_yHMPu5000035270_wickerhamomyces_chambardii_180604.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005183.m1_yHMPu5000035703_cyberlindnera_americana_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001835.m1_yHMPu5000035259_wickerhamomyces_sydowiorum_170307.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g006045.m1_yHMPu5000035258_wickerhamomyces_subpelliculosus_160928.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000655.m1_yHMPu5000034938_Komagataella_ulmi_SPAdes.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001168.m1_yHMPu5000034939_komagataella_pseudopastoris_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001624.m1_yHMPu5000035676_komagataella_kurtzmanii_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000827.m1_yHMPu5000037220_komagataella_mondaviorum_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001553.m1_yHMPu5000026274_komagataella_populi_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004293.m1_komagataella_pastoris.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001571.m1_komagataella_phaffi.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001639.m1_yHDO582_wickerhamomyces_queroliae_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005753.m1_yHMPu5000035273_wickerhamomyces_anomalus_180604.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001674.m1_yHMPu5000035267_wickerhamomyces_lynferdii_170307.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g006111.m1_yHMH451_Wickerhamomyces_sp_nov_plate33_PLATANUS.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g008980.m1_yHMPu5000035267_wickerhamomyces_lynferdii_170307.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004067.m1_yHMPu5000035269_wickerhamomyces_ciferrii_170307.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005186.m1_yHMPu5000035262_candida_silvicultrix_170307.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g007551.m1_yHMPu5000035269_wickerhamomyces_ciferrii_170307.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001251.m1_yHMPu5000035270_wickerhamomyces_chambardii_180604.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001197.m1_yHMPu5000035687_cyberlindnera_suaveolens_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003857.m1_yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005252.m1_yHMPu5000035686_Cyberlindnera_saturnus_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000771.m1_yHMPu5000034966_cyberlindnera_sargentensis_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003699.m1_yHMPu5000034978_cyberlindnera_mrakii_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001829.m1_yHMPu5000037256_cyberlindnera_galapagoensis_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000034.m1_yHMPu5000035690_candida_vartiovaarae_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004591.m1_yHMPu5000038081_candida_takata_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002107.m1_yHMPu5000034970_Candida_sp._SPAdes.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004664.m1_yHMPu5000034979_cyberlindnera_misumaiensis_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004838.m1_yHMPu5000034969_candida_sp_160519.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000359.m1_yHMPu5000035699_cyberlindnera_maclurae_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000331.m1_yHMPu5000035673_candida_orba_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004527.m1_yHMPu5000040931_candida_galis_201018.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001827.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005501.m1_yHMPu5000035672_phaffomyces_thermotolerans_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002446.m1_yHMPu5000038389_candida_ficus_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003147.m1_yHMPu5000034954_candida_norvegica_201018.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004557.m1_yHMPu5000035670_phaffomyces_opuntiae_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002189.m1_yHMPu5000038119_candida_coquimbonensis_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001900.m1_yHMPu5000035671_phaffomyces_antillensis_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000500.m1_yHMPu5000038347_candida_yuanshanica_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002413.m1_yHMPu5000026257_vanderwaltozyma_tropicalis_190924.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g007137.m1_yHQL14_Wickerhamomyces_sp_nov_plate33_MASURCA.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000628.m1_yHMPu5000038396_candida_dajiaensis_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004208.m1_yHMPu5000037905_candida_odintsovae_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003418.m1_yHMPu5000035271_wickerhamomyces_bovis_160928.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005650.m1_yHQL14_Wickerhamomyces_sp_nov_plate33_MASURCA.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003023.m1_yHMPu5000035266_wickerhamomyces_onychis_170307.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g006037.m1_yHMPu5000035255_wickerhamomyces_rabaulensis_170307.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005688.m1_yHMPu5000035037_candida_montana_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004496.m1_yHMPu5000038398_barnettozyma_siamensis_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005233.m1_yHMPu5000035049_Barnettozyma_wickerhamii_SPAdes.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002319.m1_yHMPu5000035047_barnettozyma_pratensis_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004730.m1_yHMPu5000038364_Candida_qinlingensis_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002080.m1_yHMPu5000035261_candida_ponderosae_170307.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001379.m1_yHMPu5000038351_candida_sanyiensis_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003487.m1_yHMPu5000038315_wickerhamomyces_tratensis_190924.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002235.m1_yHMPu5000038385_candida_namnaoensis_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005186.m1_yHMPu5000034596_candida_sp_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000652.m1_yHMPu5000034597_candida_stellimalicola_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003688.m1_eremothecium_coryli.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g007170.m1_yHMPu5000035265_Candida_sp_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003278.m1_yHMPu5000037888_candida_quercuum_170210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005002.m1_yHMH26_Wickerhamomyces_sp_nov_plate34_DISCOVAR.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004541.m1_yHMPu5000035272_wickerhamomyces_bisporus_170307.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000715.m1_yHMPu5000038386_candida_jianshihensis_170713.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001831.m1_yHMPu5000026157_candida_sp_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005118.m1_yHMPu5000038085_candida_sp_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001796.m1_yHMPu5000038075_candida_ulmi_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g006044.m1_yHMPu5000035274_wickerhamomyces_alni_170307.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003891.m1_yHMH617_Wickerhamomyces_sp_nov_plate34_PLATANUS.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002557.m1_yHMPu5000034599_candida_berthetii_190924.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004603.m1_yHMPu5000034598_Candida_dendrica_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003628.m1_yHMPu5000034601_starmera_dryadoides_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002733.m1_yHMPu5000035254_wickerhamomyces_pijperi_160928.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002480.m1_yHMPu5000035636_candida_alimentaria_201018.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002127.m1_yHMPu5000035708_candida_flosculorum_160613.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002643.m1_yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000138.m1_yHMPu5000038316_wickerhamomyces_chaumierensis_170713.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000932.m1_yHMPu5000038048_wickerhamomyces_mucosus_170912.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005915.m1_yHMPu5000038049_wickerhamomyces_xylosica_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000796.m1_yHMPu5000035286_candida_azyma_170307.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004725.m1_yHMPu5000035639_wickerhamomyces_canadensis_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001527.m1_yHMPu5000038112_barnettozyma_vustinii_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002437.m1_yHMPu5000038111_barnettozyma_sucrosica_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005374.m1_yHMPu5000035044_barnettozyma_californica_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004042.m1_yHMPu5000035045_barnettozyma_hawaiiensis_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000555.m1_yHMPu5000035046_barnettozyma_populi_160613.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001678.m1_yHDO593_barnettozyma_sp_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003270.m1_yHMPu5000038113_candida_adriatica_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002475.m1_yHMPu5000034602_starmera_pachycereana_170307.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002173.m1_yHMPu5000035658_starmera_amethionina_160613.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000848.m1_yHMPu5000037842_starmera_caribaea_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003875.m1_yHMPu5000035005_lodderomyces_elongisporus_160519.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004830.m1_yHMPu5000037254_candida_parachauliodis_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002330.m1_yHMPu5000038362_candida_sakaeoensis_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005634.m1_yHMPu5000037852_scheffersomyces_cryptocercus_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002280.m1_yHMPu5000037856_scheffersomyces_quercinus_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004884.m1_yHMPu5000038039_scheffersomyces_parashehatae_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002478.m1_yHMPu5000041791_scheffersomyces_shehatae_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000872.m1_yHMPu5000037845_scheffersomyces_virginianus_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003855.m1_yHMPu5000037234_suhomyces_coccinellae_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001119.m1_yHMPu5000035013_candida_panamericana_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003001.m1_yHMPu5000035015_candida_bokatorum_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003584.m1_scheffersomyces_stambukii.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000677.m1_yHMPu5000035017_candida_bribrorum_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000950.m1_yHMPu5000037238_candida_coleopterorum_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003569.m1_yHMPu5000038040_scheffersomyces_xylosifermentans_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002211.m1_yHMPu5000041849_candida_morakotiae_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002422.m1_yHMPu5000035003_candida_bohiensis_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001782.m1_yHMPu5000037928_candida_argentea_180604.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004396.m1_yHMPu5000035019_candida_caryicola_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000306.m1_spathaspora_girioi.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004978.m1_yHMPu5000041850_candida_lyxosophila_170307.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004138.m1_spathaspora_gorwiae.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005874.m1_spathaspora_hagerdaliae.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001901.m1_yHMPu5000034659_debaryomyces_hansenii_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002917.m1_yHMPu5000038063_candida_xylanilytica_180604.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000605.m1_yHMPu5000037243_lodderomyces_sp_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002363.m1_yHMPu5000038083_candida_subhashii_180604.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005572.m1_yHMPu5000034756_hemisphaericaspora_nanyangensis_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000260.m1_yHMPu5000040918_candida_insectamans_201018.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003623.m1_yHMPu5000038106_candida_lignosa_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004105.m1_yHMPu5000038407_candida_blackwelliae_190924.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000826.m1_candida_albicans.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004308.m1_spathaspora_xylofermentans.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002642.m1_yHMPu5000035023_candida_guaymorum_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001714.m1_yHMPu5000035021_candida_choctaworum_160519.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002650.m1_yHMPu5000037248_nematodospora_valgi_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002937.m1_yHMPu5000038109_candida_kaohsiungensis_170912.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000768.m1_yHMPu5000034665_kodamaea_laetipori_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001371.m1_yHMPu5000037229_kodamaea_neixiangensis_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001585.m1_yHMPu5000037886_candida_sagamina_180604.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005703.m1_yHMPu5000040930_candida_hsintzibuensis_201018.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005546.m1_yHMPu5000034617_spathaspora_passalidarum_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000049.m1_yHMPu5000034990_Candida_corydali_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004346.m1_yHMH580_Suhomyces_sp_nov_plate33_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001484.m1_yHMPu5000037251_candida_xiaguanesis_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005081.m1_yHMPu5000038086_Candida_palmyrensis_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002540.m1_yHMPu5000038360_candida_verbasci_170713.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001392.m1_yHMPu5000035010_candida_tanzawaensis_190924.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g003648.m1_yHMPu5000037211_candida_parablackwelliae_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001909.m1_yHMPu5000026114_candida_tibetensis_210210.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005068.m1_yHMPu5000041780_Schwanniomyces_polymorphus_var_polymorphus_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g000024.m1_yHRVM31_Schwanniomyces_sp_nov_plate33_SPADES.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g005049.m1_candida_orthopsilosis.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g001426.m1_yHMPu5000035717_candida_orthopsilosis_180604.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002375.m1_yHMPu5000038357_candida_theae_180604.haplomerger2.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g004245.m1_candida_parapsilosis.final
g005224.m1_yHMPu5000035332_candida_insectalens_201018.final	g002384.m1_yHMPu5000038323_scheffersomyces_lignicola_170713.final
